0,0,0,0
62.95388888888889,1177.0,1669.0,0
300.93569444444444,1252.9825462962963,1840.4229292929294,5376.387738095239
362.22424242424245,1307.3216975308642,1841.4326111111109,5223.384484126984
423.57454861111114,1328.3858024691358,1799.0974907407406,4378.820198412699
312.2141975308642,1357.279742063492,1828.3606712962962,4533.229103535355
531.4244444444445,1312.163274853801,1802.9029659498208,4445.325120545073
672.8171913580247,1281.1944444444443,1770.3028065134101,4694.944212121212
649.9729365079365,1219.849184027778,1774.1487835249043,5110.553065302144
741.226044973545,1214.4213194444444,1755.0019907407404,5554.440737373738
732.4871345029239,1284.5005333333334,1797.642811111111,6366.981247044918
666.6052525252525,1292.1968115942032,1868.6104347826088,6386.152055555555
619.3910606060606,1306.8180555555557,1789.544078947369,6622.842893518518
618.2543364197531,1213.9444907407408,1774.724381313131,6407.505746187364
596.9856209150327,1232.4177350427349,1717.6341919191916,6585.615
692.9236296296295,1245.5824242424244,1741.6307585470086,6851.660802469135
633.6008986928105,1268.2548202614378,1774.9911805555555,6927.195591563787
609.9201388888889,1279.9448976608187,1840.2475370370369,6979.396125730997
676.1297368421053,1285.525425925926,1921.0121527777776,7542.459964646466
692.117299382716,1261.2681327160492,1925.277407407408,7849.490715130026
574.9103472222222,1240.3036231884057,1971.4142361111105,8254.775946327685
612.6939074074073,1205.0084074074073,1835.0696388888887,8457.118101092898
855.454007936508,1256.1021913580246,1745.1102083333335,8869.207714424954
761.3893181818183,1203.2960353535354,1780.6203042328045,8627.46798493409
751.1938095238095,1214.655,1778.4211111111113,8865.727113935973
896.7742460317461,1218.7220679012344,1839.7376666666667,9251.534513888892
654.4364236111112,1258.6251960784314,1932.5472807017543,8929.397925925929
821.3572222222223,1273.173009259259,2049.0996296296294,8739.38178051002
978.4081944444445,1270.7302287581697,2067.0792592592593,8596.930623861566
819.5840555555554,1264.9690196078432,2070.750694444445,8385.311732253085
644.5719907407407,1253.7581111111115,1986.47253968254,8491.525058043118
438.8195555555556,1222.4079797979796,1961.2140873015874,8761.93710837887
620.249007936508,1213.8065643274851,2004.7985740740742,8722.953601694915
551.886712962963,1197.4509027777776,1940.2541388888887,8847.294045454546
633.190061728395,1217.6547569444442,1908.2018849206347,9242.796183574881
669.9151495726496,1326.3564197530864,1876.623269230769,9214.41133838384
619.9685416666667,1338.409197530864,1886.0816239316239,8237.642077020202
501.35845679012345,1339.241691919192,1950.8141666666666,8059.6535227272725
495.05444444444447,1308.0994444444443,2005.1811538461536,7900.005561728396
288.0680555555556,1283.6229999999998,1980.2528819444442,7307.88533119658
546.0,1250.0980555555554,1924.3058994708997,7244.335702947845
602.2903703703704,1246.6911375661375,1924.827513227513,6848.394355345912
926.7422222222223,1242.5271693121692,1903.9914613526564,7146.551702127659
660.8464814814815,1247.992745098039,1946.9122342995165,7381.780277777778
556.3800347222223,1235.3979166666668,1955.7271444444443,7392.356723484849
599.3001666666667,1263.3717499999998,1950.4517476851854,7536.994206349206
532.9854861111111,1283.35734375,2001.7228055555556,7097.725595238096
495.29129629629625,1268.0298958333333,2055.4471249999997,6738.396986531987
429.3535714285714,1257.2359027777777,1980.6535956790124,6588.658720238096
749.6880982905984,1241.3927777777778,1839.5766792929294,6705.06
717.9884999999999,1212.962537878788,1786.9326023391814,6173.8425
